Adineta_spp,Adineta vaga,EF173248
Adineta_spp,Adineta vaga,EF173249
Adineta_spp,Adineta vaga,EF173250
Adineta_spp,Adineta vaga,EF173251
Adineta_spp,Adineta vaga,EF173252
Adineta_spp,Adineta vaga,EF173253
Adineta_spp,Adineta vaga,EF173254
Adineta_spp,Adineta vaga,EF173255
Adineta_spp,Adineta vaga,EF173256
Adineta_spp,Adineta vaga,EF173257
Adineta_spp,Adineta vaga,EF173258
Adineta_spp,Adineta vaga,EF173259
Adineta_spp,Adineta vaga,EF173260
Adineta_spp,Adineta vaga,EF173261
Adineta_spp,Adineta vaga,EF650483
Adineta_spp,Adineta barbata,EU751023
Adineta_spp,Adineta barbata,EU751024
Adineta_spp,Adineta barbata,EU751025
Adineta_spp,Adineta barbata,EU751026
Adineta_spp,Adineta barbata,EU751027
Adineta_spp,Adineta barbata,EU751028
Adineta_spp,Adineta barbata,EU751029
Adineta_spp,Adineta vaga,EU751077
Adineta_spp,Adineta vaga,EU751078
Adineta_spp,Adineta steineri,EU751080
Adineta_spp,Adineta steineri,EU751081
Adineta_spp,Adineta vaga,EU751164
Adineta_spp,Adineta vaga,EU751165
Adineta_spp,Adineta vaga,EU751166
Adineta_spp,Adineta vaga,EU751167
Adineta_spp,Adineta vaga,EU751168
Adineta_spp,Adineta vaga,EU751169
Adineta_spp,Adineta vaga,EU751170
Adineta_spp,Adineta vaga,EU751171
Adineta_spp,Adineta vaga,EU751172
Adineta_spp,Adineta vaga,EU751173
Adineta_spp,Adineta vaga,EU751174
Adineta_spp,Adineta vaga,EU751175
Adineta_spp,Adineta vaga,EU751176
Adineta_spp,Adineta vaga,EU751177
Adineta_spp,Adineta vaga,EU751178
Adineta_spp,Adineta vaga,EU751179
Adineta_spp,Adineta vaga,EU751213
Adineta_spp,Adineta vaga,EU751214
Adineta_spp,Adineta vaga,EU751247
Adineta_spp,Adineta vaga,EU751248
Adineta_spp,Adineta vaga,EU751249
Adineta_spp,Adineta vaga,EU751250
Adineta_spp,Adineta vaga,EU751251
Adineta_spp,Adineta vaga,EU751252
Adineta_spp,Adineta vaga,EU751253
Adineta_spp,Adineta vaga,EU751254
Adineta_spp,Adineta vaga,EU751255
Adineta_spp,Adineta vaga,EU751256
Adineta_spp,Adineta vaga,EU751257
Adineta_spp,Adineta vaga,EU751258
Adineta_spp,Adineta vaga,EU751259
Adineta_spp,Adineta vaga,EU751260
Adineta_spp,Adineta vaga,EU751261
Adineta_spp,Adineta vaga,EU751262
Adineta_spp,Adineta vaga,EU751263
Adineta_spp,Adineta vaga,EU751264
Adineta_spp,Adineta vaga,EU751265
Adineta_spp,Adineta vaga,EU751266
Adineta_spp,Adineta vaga,EU751267
Adineta_spp,Adineta vaga,EU751268
Adineta_spp,Adineta vaga,EU751269
Adineta_spp,Adineta vaga,EU751270
Adineta_spp,Adineta vaga,EU751271
Adineta_spp,Adineta ricciae,GQ465591
Adineta_spp,Adineta sp. PO 1,GQ465592
Adineta_spp,Adineta sp. UK 6,GQ465593
Adineta_spp,Adineta sp. UK 8.1,GQ465594
Adineta_spp,Adineta sp. UK 8.2,GQ465595
Adineta_spp,Adineta sp. UK 9,GQ465596
Adineta_spp,Adineta sp. UK 7,GQ465597
Adineta_spp,Adineta steineri,GQ465598
Adineta_spp,Adineta steineri,GQ465599
Adineta_spp,Adineta steineri,GQ465600
Adineta_spp,Adineta steineri,GQ465601
Adineta_spp,Adineta steineri,GQ465602
Adineta_spp,Adineta steineri,GQ465603
Adineta_spp,Adineta steineri,GQ465604
Adineta_spp,Adineta steineri,GQ465605
Adineta_spp,Adineta vaga,GQ465606
Adineta_spp,Adineta vaga,GQ465607
Adineta_spp,Adineta vaga,GQ465608
Adineta_spp,Adineta vaga,GQ465609
Adineta_spp,Adineta vaga,GQ465610
Adineta_spp,Adineta vaga,GQ465611
Adineta_spp,Adineta vaga,GQ465612
Adineta_spp,Adineta vaga,GQ465613
Adineta_spp,Adineta vaga,GQ465614
Adineta_spp,Adineta vaga,GQ465615
Adineta_spp,Adineta vaga,GQ465616
Adineta_spp,Adineta vaga,GQ465617
Adineta_spp,Adineta vaga,GQ465618
Adineta_spp,Adineta vaga,GQ465619
Adineta_spp,Adineta vaga,GQ465620
Adineta_spp,Adineta vaga,GQ465621
Adineta_spp,Adineta vaga,GQ465622
Adineta_spp,Adineta vaga,GQ465623
Adineta_spp,Adineta vaga,GQ465624
Adineta_spp,Adineta vaga,GQ465625
Adineta_spp,Adineta vaga,GQ465626
Adineta_spp,Adineta vaga,GQ465627
Adineta_spp,Adineta vaga,GQ465628
Adineta_spp,Adineta vaga,GQ465629
Adineta_spp,Adineta vaga,GQ465630
Adineta_spp,Adineta vaga,GQ465631
Adineta_spp,Adineta vaga,GQ465632
Adineta_spp,Adineta vaga,GQ465633
Adineta_spp,Adineta gracilis,GQ465634
Adineta_spp,Adineta gracilis,GQ465635
Adineta_spp,Adineta gracilis,GQ465636
Adineta_spp,Adineta gracilis,GQ465637
Adineta_spp,Adineta gracilis,GQ465638
Adineta_spp,Adineta steineri,GQ465639
Adineta_spp,Adineta steineri,GQ465640
Adineta_spp,Adineta tuberculosa,GQ465641
Adineta_spp,Adineta tuberculosa,GQ465642
Adineta_spp,Adineta vaga,GQ465643
Adineta_spp,Adineta vaga,GQ465644
Adineta_spp,Adineta vaga,GQ465645
Adineta_spp,Adineta vaga,GQ465646
Adineta_spp,Adineta vaga,GQ465647
Adineta_spp,Adineta vaga,GQ465648
Adineta_spp,Adineta vaga,GQ465649
Adineta_spp,Adineta vaga,GQ465650
Adineta_spp,Adineta vaga,GQ465651
Adineta_spp,Adineta vaga,GQ465652
Adineta_spp,Adineta vaga,GQ465653
Adineta_spp,Adineta vaga,GQ465654
Adineta_spp,Adineta vaga,GQ465655
Adineta_spp,Adineta vaga,GQ465656
Adineta_spp,Adineta vaga,GQ465657
Adineta_spp,Adineta vaga,GQ465658
Adineta_spp,Adineta vaga,GQ465659
Adineta_spp,Adineta sp. Adi2,HM032917
Adineta_spp,Adineta sp. Adi2,HM032918
Adineta_spp,Adineta sp. Adi2,HM032919
Adineta_spp,Adineta sp. Adi3,HM032920
Adineta_spp,Adineta sp. Adi3,HM032921
Adineta_spp,Adineta sp. Adi3,HM032922
Adineta_spp,Adineta sp. Adi3,HM032923
Adineta_spp,Adineta sp. Adi4,HM032924
Adineta_spp,Adineta sp. Adi4,HM032925
Adineta_spp,Adineta sp. Adi4,HM032926
Adineta_spp,Adineta sp. Adi5,HM032927
Adineta_spp,Adineta sp. Adi5,HM032928
Adineta_spp,Adineta sp. Adi5,HM032929
Adineta_spp,Adineta ricciae,HM032930
Adineta_spp,Adineta vaga,JX184001
Ascomorpha_spp,Ascomorpha ecaudis,KC618806
Ascomorpha_spp,Ascomorpha ovalis,KC618805
Ascomorpha_spp,Ascomorpha ovalis,KC618804
Ascomorpha_spp,Ascomorpha ovalis,KC618803
Ascomorpha_spp,Ascomorpha ovalis,KC618802
Ascomorpha_spp,Ascomorpha ovalis,KC618801
Ascomorpha_spp,Ascomorpha ovalis,KC618800
Ascomorpha_spp,Ascomorpha ovalis,KC618799
Ascomorpha_spp,Ascomorpha ovalis,KC618798
Ascomorpha_spp,Ascomorpha ovalis,KC618797
Ascomorpha_spp,Ascomorpha ovalis,KC618796
Ascomorpha_spp,Ascomorpha ovalis,KC618795
Ascomorpha_spp,Ascomorpha ovalis,KC618794
Ascomorpha_spp,Ascomorpha ovalis,KC618793
Ascomorpha_spp,Ascomorpha ovalis,KC618792
Ascomorpha_spp,Ascomorpha ovalis,KC618791
Ascomorpha_spp,Ascomorpha ovalis,KC618790
Ascomorpha_spp,Ascomorpha ecaudis,KC618789
Ascomorpha_spp,Ascomorpha ecaudis,KC618788
Ascomorpha_spp,Ascomorpha ecaudis,KC618787
Ascomorpha_spp,Ascomorpha ecaudis,KC618786
Ascomorpha_spp,Ascomorpha ecaudis,KC618785
Ascomorpha_spp,Ascomorpha ecaudis,KC618784
Ascomorpha_spp,Ascomorpha ecaudis,KC618783
Ascomorpha_spp,Ascomorpha ecaudis,KC618782
Ascomorpha_spp,Ascomorpha ecaudis,KC618781
Ascomorpha_spp,Ascomorpha ecaudis,KC618780
Ascomorpha_spp,Ascomorpha ecaudis,KC618779
Ascomorpha_spp,Ascomorpha ecaudis,KC618778
Ascomorpha_spp,Ascomorpha ecaudis,KC618777
Ascomorpha_spp,Ascomorpha ecaudis,KC618776
Ascomorpha_spp,Ascomorpha ecaudis,KC618775
Ascomorpha_spp,Ascomorpha ecaudis,KC618774
Ascomorpha_spp,Ascomorpha ecaudis,KC618773
Ascomorpha_spp,Ascomorpha ecaudis,KC618772
Ascomorpha_spp,Ascomorpha ecaudis,KC618771
Ascomorpha_spp,Ascomorpha ecaudis,KC618770
Ascomorpha_spp,Ascomorpha ecaudis,KC618769
Ascomorpha_spp,Ascomorpha ovalis AEG1,JX216492
Ascomorpha_spp,Ascomorpha ovalis AEG1,JX216491
Ascomorpha_spp,Ascomorpha ovalis,JX216490
Ascomorpha_spp,Ascomorpha ovalis,JX216489
Ascomorpha_spp,Ascomorpha ovalis,JX216488
Ascomorpha_spp,Ascomorpha ovalis,JX216487
Ascomorpha_spp,Ascomorpha ovalis,JX216486
Ascomorpha_spp,Ascomorpha ovalis,DQ297769
Brachionus_spp,Brachionus calyciflorus,FJ826905
Brachionus_spp,Brachionus calyciflorus,FJ826910
Brachionus_spp,Brachionus calyciflorus,FJ826918
Brachionus_spp,Brachionus calyciflorus,FJ826924
Brachionus_spp,Brachionus calyciflorus,FJ826926
Brachionus_spp,Brachionus calyciflorus,FJ826932
Brachionus_spp,Brachionus calyciflorus,FJ826933
Brachionus_spp,Brachionus calyciflorus,FJ826936
Brachionus_spp,Brachionus calyciflorus,FJ826937
Brachionus_spp,Brachionus calyciflorus,FJ826938
Brachionus_spp,Brachionus calyciflorus,FJ826939
Brachionus_spp,Brachionus calyciflorus,FJ826940
Brachionus_spp,Brachionus calyciflorus,FJ826953
Brachionus_spp,Brachionus calyciflorus,FJ826954
Brachionus_spp,Brachionus calyciflorus,FJ826956
Brachionus_spp,Brachionus calyciflorus,FJ826957
Brachionus_spp,Brachionus calyciflorus,FJ826958
Brachionus_spp,Brachionus calyciflorus,FJ826959
Brachionus_spp,Brachionus calyciflorus,FJ826960
Brachionus_spp,Brachionus calyciflorus,FJ826961
Brachionus_spp,Brachionus calyciflorus,FJ826981
Brachionus_spp,Brachionus calyciflorus,FJ826982
Brachionus_spp,Brachionus calyciflorus,FJ826983
Brachionus_spp,Brachionus calyciflorus,FJ826987
Brachionus_spp,Brachionus calyciflorus,FJ826989
Brachionus_spp,Brachionus calyciflorus,FJ826991
Brachionus_spp,Brachionus calyciflorus,FJ826999
Brachionus_spp,Brachionus calyciflorus,FJ827001
Brachionus_spp,Brachionus calyciflorus,FJ827002
Brachionus_spp,Brachionus calyciflorus,FJ827007
Brachionus_spp,Brachionus calyciflorus,FJ827008
Brachionus_spp,Brachionus calyciflorus,FJ827009
Brachionus_spp,Brachionus calyciflorus,FJ827010
Brachionus_spp,Brachionus calyciflorus,FJ827013
Brachionus_spp,Brachionus calyciflorus,FJ827014
Brachionus_spp,Brachionus calyciflorus,FJ827017
Brachionus_spp,Brachionus sp. Almenara,GQ894742
Brachionus_spp,Brachionus calyciflorus,GU232591
Brachionus_spp,Brachionus calyciflorus,GU232592
Brachionus_spp,Brachionus calyciflorus,GU232602
Brachionus_spp,Brachionus calyciflorus,GU232603
Brachionus_spp,Brachionus calyciflorus,GU232635
Brachionus_spp,Brachionus calyciflorus,GU232665
Brachionus_spp,Brachionus calyciflorus,GU232666
Brachionus_spp,Brachionus calyciflorus,GU232667
Brachionus_spp,Brachionus calyciflorus,GU232671
Brachionus_spp,Brachionus calyciflorus,GU232674
Brachionus_spp,Brachionus calyciflorus,GU232678
Brachionus_spp,Brachionus calyciflorus,GU232682
Brachionus_spp,Brachionus calyciflorus,GU232720
Brachionus_spp,Brachionus calyciflorus,HM067947
Brachionus_spp,Brachionus calyciflorus,DQ664504
Brachionus_spp,Brachionus plicatilis,DQ664507
Brachionus_spp,Brachionus sp. Almenara,FR729668
Brachionus_spp,Brachionus sp. 6 SR-2010,FR729684
Brachionus_spp,Brachionus sp. Austria,JX239144
Brachionus_spp,Brachionus sp. Tiscar,JX239149
Brachionus_spp,Brachionus sp. Tiscar,JX239151
Brachionus_spp,Brachionus sp. Towerinniensis,JX239154
Brachionus_spp,Brachionus sp. Towerinniensis,JX239156
Brachionus_spp,Brachionus sp. Cayman,JX239157
Brachionus_spp,Brachionus plicatilis group sp. MEG-2012,JX216553
Brachionus_spp,Brachionus sp. Manjavacas,DQ089956
Brachionus_spp,Brachionus sp. Cayman,AF387286
Brachionus_spp,Brachionus plicatilis,GU987066
Brachionus_spp,Brachionus plicatilis,GU987072
Brachionus_spp,Brachionus sp. Cayman,DQ314561
Brachionus_spp,Brachionus sp. Cayman,DQ314563
Brachionus_spp,Brachionus sp. Cayman,DQ314565
Brachionus_spp,Brachionus sp. Cayman,DQ314566
Brachionus_spp,Brachionus plicatilis group sp. MEG-2012,JX216558
Brachionus_spp,Brachionus calyciflorus,FJ827020
Brachionus_spp,Brachionus calyciflorus,FJ827025
Brachionus_spp,Brachionus calyciflorus,FJ827026
Brachionus_spp,Brachionus calyciflorus,FJ827028
Brachionus_spp,Brachionus calyciflorus,GU232545
Brachionus_spp,Brachionus calyciflorus,GU232547
Brachionus_spp,Brachionus calyciflorus,GU232548
Brachionus_spp,Brachionus calyciflorus,GU232551
Brachionus_spp,Brachionus calyciflorus,GU232560
Brachionus_spp,Brachionus calyciflorus,GU232561
Brachionus_spp,Brachionus calyciflorus,GU232562
Brachionus_spp,Brachionus calyciflorus,GU232563
Brachionus_spp,Brachionus calyciflorus,GU232566
Brachionus_spp,Brachionus calyciflorus,GU232567
Brachionus_spp,Brachionus calyciflorus,GU232570
Brachionus_spp,Brachionus calyciflorus,GU232573
Brachionus_spp,Brachionus calyciflorus,GU232574
Brachionus_spp,Brachionus calyciflorus,GU232575
Brachionus_spp,Brachionus calyciflorus,GU232576
Brachionus_spp,Brachionus calyciflorus,GU232580
Brachionus_spp,Brachionus calyciflorus,GU232584
Brachionus_spp,Brachionus calyciflorus,GU232585
Brachionus_spp,Brachionus calyciflorus,GU232610
Brachionus_spp,Brachionus calyciflorus,GU232611
Brachionus_spp,Brachionus calyciflorus,GU232614
Brachionus_spp,Brachionus calyciflorus,GU232616
Brachionus_spp,Brachionus calyciflorus,GU232621
Brachionus_spp,Brachionus calyciflorus,GU232622
Brachionus_spp,Brachionus calyciflorus,GU232626
Brachionus_spp,Brachionus calyciflorus,GU232630
Brachionus_spp,Brachionus calyciflorus,GU232637
Brachionus_spp,Brachionus calyciflorus,GU232640
Brachionus_spp,Brachionus calyciflorus,GU232641
Brachionus_spp,Brachionus calyciflorus,GU232644
Brachionus_spp,Brachionus calyciflorus,GU232647
Brachionus_spp,Brachionus calyciflorus,GU232650
Brachionus_spp,Brachionus calyciflorus,GU232651
Brachionus_spp,Brachionus calyciflorus,GU232652
Brachionus_spp,Brachionus calyciflorus,GU232654
Brachionus_spp,Brachionus calyciflorus,GU232655
Brachionus_spp,Brachionus calyciflorus,GU232657
Brachionus_spp,Brachionus calyciflorus,GU232662
Brachionus_spp,Brachionus calyciflorus,GU232663
Brachionus_spp,Brachionus calyciflorus,GU232684
Brachionus_spp,Brachionus calyciflorus,GU232686
Brachionus_spp,Brachionus calyciflorus,GU232692
Brachionus_spp,Brachionus calyciflorus,GU232693
Brachionus_spp,Brachionus calyciflorus,GU232694
Brachionus_spp,Brachionus calyciflorus,GU232695
Brachionus_spp,Brachionus calyciflorus,GU232697
Brachionus_spp,Brachionus calyciflorus,GU232698
Brachionus_spp,Brachionus calyciflorus,GU232701
Brachionus_spp,Brachionus calyciflorus,GU232705
Brachionus_spp,Brachionus calyciflorus,GU232709
Brachionus_spp,Brachionus calyciflorus,GU232710
Brachionus_spp,Brachionus calyciflorus,GU232712
Brachionus_spp,Brachionus calyciflorus,GU232713
Brachionus_spp,Brachionus calyciflorus,GU232714
Brachionus_spp,Brachionus calyciflorus,GU232715
Brachionus_spp,Brachionus calyciflorus,GU232717
Brachionus_spp,Brachionus calyciflorus,GU232719
Brachionus_spp,Brachionus calyciflorus,GU232721
Brachionus_spp,Brachionus calyciflorus,GU232722
Brachionus_spp,Brachionus calyciflorus,GU232723
Brachionus_spp,Brachionus calyciflorus,GU232726
Brachionus_spp,Brachionus calyciflorus,GU232727
Brachionus_spp,Brachionus calyciflorus,GU232730
Brachionus_spp,Brachionus calyciflorus,HM067951
Brachionus_spp,Brachionus calyciflorus,HM067952
Brachionus_spp,Brachionus havanaensis,DQ664505
Brachionus_spp,Brachionus rubens,DQ664506
Brachionus_spp,Brachionus caudatus,JX216524
Brachionus_spp,Brachionus havanaensis,JX216542
Brachionus_spp,Brachionus calyciflorus,HM067886
Brachionus_spp,Brachionus calyciflorus,HM067894
Brachionus_spp,Brachionus calyciflorus,HM067895
Brachionus_spp,Brachionus calyciflorus,HM067899
Brachionus_spp,Brachionus calyciflorus,HM067900
Brachionus_spp,Brachionus calyciflorus,HM067901
Brachionus_spp,Brachionus calyciflorus,HM067906
Brachionus_spp,Brachionus calyciflorus,HM067907
Brachionus_spp,Brachionus calyciflorus,HM067915
Brachionus_spp,Brachionus calyciflorus,HM067916
Brachionus_spp,Brachionus calyciflorus,HM067917
Brachionus_spp,Brachionus calyciflorus,HM067918
Brachionus_spp,Brachionus calyciflorus,HM067919
Brachionus_spp,Brachionus calyciflorus,HM067921
Brachionus_spp,Brachionus calyciflorus,HM067922
Brachionus_spp,Brachionus calyciflorus,HM067923
Brachionus_spp,Brachionus calyciflorus,HM067924
Brachionus_spp,Brachionus calyciflorus,HM067925
Brachionus_spp,Brachionus calyciflorus,HM067926
Brachionus_spp,Brachionus calyciflorus,HM067928
Brachionus_spp,Brachionus calyciflorus,HM067929
Brachionus_spp,Brachionus calyciflorus,HM067930
Brachionus_spp,Brachionus calyciflorus,HM067932
Brachionus_spp,Brachionus calyciflorus,HM067937
Brachionus_spp,Brachionus calyciflorus,HM067940
Brachionus_spp,Brachionus calyciflorus,HM067941
Brachionus_spp,Brachionus calyciflorus,HM067942
Brachionus_spp,Brachionus calyciflorus,HM067943
Brachionus_spp,Brachionus calyciflorus,HM067944
Brachionus_spp,Brachionus calyciflorus,HM067945
Brachionus_spp,Brachionus calyciflorus,HM067946
Brachionus_spp,Brachionus macracanthus,DQ664502
Brachionus_spp,Brachionus falcatus,DQ664508
Brachionus_spp,Brachionus plicatilis,EF524545
Brachionus_spp,Brachionus plicatilis,EF524551
Brachionus_spp,Brachionus plicatilis,EF524554
Brachionus_spp,Brachionus calyciflorus,HM067884
Brachionus_spp,Brachionus calyciflorus,HM067887
Brachionus_spp,Brachionus calyciflorus,HM067957
Brachionus_spp,Brachionus calyciflorus,HM067958
Brachionus_spp,Brachionus calyciflorus,HM067959
Brachionus_spp,Brachionus calyciflorus,HM067960
Brachionus_spp,Brachionus calyciflorus,HM067961
Brachionus_spp,Brachionus calyciflorus,HM067962
Brachionus_spp,Brachionus calyciflorus,HM067964
Brachionus_spp,Brachionus calyciflorus,HM067965
Brachionus_spp,Brachionus calyciflorus,HM067967
Brachionus_spp,Brachionus calyciflorus,HM067968
Brachionus_spp,Brachionus sericus,JX239147
Brachionus_spp,Brachionus plicatilis,JX239165
Brachionus_spp,Brachionus angularis,JX216502
Brachionus_spp,Brachionus bidentatus,JX216511
Brachionus_spp,Brachionus calyciflorus,JX216519
Brachionus_spp,Brachionus falcatus,JX216531
Brachionus_spp,Brachionus plicatilis,JX293050
Brachionus_spp,Brachionus urceolaris,DQ089726
Brachionus_spp,Brachionus havanaensis,JX216543
Brachionus_spp,Brachionus plicatilis,AF266858
Brachionus_spp,Brachionus plicatilis,AF266861
Brachionus_spp,Brachionus plicatilis,AF266862
Brachionus_spp,Brachionus plicatilis,AF266878
Brachionus_spp,Brachionus plicatilis,AF266895
Brachionus_spp,Brachionus plicatilis,AF499057
Brachionus_spp,Brachionus plicatilis,AF499058
Brachionus_spp,Brachionus plicatilis,AF499060
Brachionus_spp,Brachionus plicatilis,AF499063
Brachionus_spp,Brachionus plicatilis,AF499065
Brachionus_spp,Brachionus plicatilis,AF499066
Brachionus_spp,Brachionus urceolaris,AF499072
Brachionus_spp,Brachionus plicatilis,AY785190
Brachionus_spp,Brachionus ibericus,HQ444171
Brachionus_spp,Brachionus ibericus,HQ444172
Brachionus_spp,Brachionus sp. 'Austria',JX293045
Brachionus_spp,Brachionus plicatilis,AY785180
Brachionus_spp,Brachionus plicatilis,AY785181
Brachionus_spp,Brachionus plicatilis,AY785195
Brachionus_spp,Brachionus plicatilis,AY785208
Brachionus_spp,Brachionus plicatilis,AY785213
Brachionus_spp,Brachionus rotundiformis,AY785225
Brachionus_spp,Brachionus plicatilis,AY785226
Brachionus_spp,Brachionus plicatilis,AY785227
Brachionus_spp,Brachionus plicatilis,AY785228
Brachionus_spp,Brachionus plicatilis,AY785234
Brachionus_spp,Brachionus plicatilis,AY785189
Brachionus_spp,Brachionus plicatilis,EU046238
Brachionus_spp,Brachionus plicatilis,EU046239
Brachionus_spp,Brachionus sp. SP-2007a,EU046240
Brachionus_spp,Brachionus sp. SP-2007a,EU046241
Brachionus_spp,Brachionus dimidiatus,EU046249
Brachionus_spp,Brachionus sp. Nevada,AF387246
Brachionus_spp,Brachionus sp. Austria,AF387247
Brachionus_spp,Brachionus sp. Almenara,AF387268
Brachionus_spp,Brachionus sp. Almenara,AF387269
Brachionus_spp,Brachionus ibericus,AF387270
Brachionus_spp,Brachionus ibericus,AF387274
Brachionus_spp,Brachionus ibericus,AF387280
Brachionus_spp,Brachionus calyciflorus,AF387296
Brachionus_spp,Brachionus plicatilis,DQ314556
Brachionus_spp,Brachionus sp. Manjavacas,DQ314557
Brachionus_spp,Brachionus sp. Cayman,DQ314562
Brachionus_spp,Brachionus sp. Nevada,DQ314559
Brachionus_spp,Brachionus calyciflorus,JX293051
Brachionus_spp,Brachionus plicatilis,FJ387350
Brachionus_spp,Brachionus plicatilis,FJ387405
Brachionus_spp,Brachionus plicatilis,JX293049
Brachionus_spp,Brachionus plicatilis,JX293048
Brachionus_spp,Brachionus calyciflorus,EU523639
Brachionus_spp,Brachionus calyciflorus,EU523640
Brachionus_spp,Brachionus calyciflorus,EU523643
Brachionus_spp,Brachionus calyciflorus,EU523644
Brachionus_spp,Brachionus calyciflorus,EU523646
Brachionus_spp,Brachionus calyciflorus,EU523652
Brachionus_spp,Brachionus sp. 'Austria',JX293044
Brachionus_spp,Brachionus calyciflorus,FJ826911
Brachionus_spp,Brachionus calyciflorus,FJ826912
Brachionus_spp,Brachionus calyciflorus,FJ826984
Brachionus_spp,Brachionus calyciflorus,FJ826985
Brachionus_spp,Brachionus rotundiformis,GQ894743
Brachionus_spp,Brachionus rotundiformis,AF387293
Brachionus_spp,Brachionus calyciflorus,GU232725
Brachionus_spp,Brachionus calyciflorus,GQ466414
Brachionus_spp,Brachionus rotundiformis,HM024708
Brachionus_spp,Brachionus sp. 12 SR-2010,FR729689
Brachionus_spp,Brachionus sp. Austria,FR729671
Brachionus_spp,Brachionus sp. Austria,JX239141
Brachionus_spp,Brachionus sp. Austria,FR729672
Brachionus_spp,Brachionus sp. Austria,JX239140
Brachionus_spp,Brachionus sp. Austria,FR729695
Brachionus_spp,Brachionus sp. Austria,FR729696
Brachionus_spp,Brachionus sp. Towerinniensis,JX239152
Brachionus_spp,Brachionus sp. Towerinniensis,JX239153
Brachionus_spp,Brachionus ibericus,JX239159
Brachionus_spp,Brachionus ibericus,EU046248
Brachionus_spp,Brachionus calyciflorus,GU232546
Brachionus_spp,Brachionus calyciflorus,GU232554
Brachionus_spp,Brachionus calyciflorus,GU232559
Brachionus_spp,Brachionus calyciflorus,GU232617
Brachionus_spp,Brachionus calyciflorus,GU232605
Brachionus_spp,Brachionus calyciflorus,GU232625
Brachionus_spp,Brachionus calyciflorus,GU232649
Brachionus_spp,Brachionus calyciflorus,GU232658
Brachionus_spp,Brachionus calyciflorus,GU232653
Brachionus_spp,Brachionus calyciflorus,GU232708
